Country,C Television,C Police,C Courts,C Government,C Political parties,C Civil services,C Elections,Importance of democracy,Highest educational level,Age,Scale of incomes,Sex,Strong Leader,Expert Non Govt Person,Signing a petition,Joining unofficial strikes
762,1,,2,1,2,1,1,8,3,33.0,6,2,3,2,3,3
762,2,2,2,2,1,,2,9,3,53.0,5,2,3,1,3,3
762,1,2,2,1,2,1,2,9,5,66.0,6,2,3,4,3,3
762,1,2,2,1,2,2,1,10,3,61.0,7,2,2,1,3,3
762,2,1,1,1,2,2,2,8,6,36.0,5,2,2,2,3,3
762,2,4,2,2,2,2,1,8,7,59.0,6,2,1,2,3,3
762,2,3,3,2,1,3,1,9,7,39.0,8,1,2,1,3,3
762,2,4,2,2,2,2,2,9,3,34.0,5,2,2,4,3,3
762,2,1,1,2,1,1,1,8,5,52.0,3,1,4,1,1,3
762,3,1,1,1,1,1,1,8,7,37.0,8,1,4,4,3,3
762,1,1,1,1,1,2,1,8,3,33.0,6,1,3,2,3,3
762,2,1,2,1,1,1,1,9,7,30.0,6,1,1,4,3,3
762,1,1,1,1,1,1,1,9,7,27.0,6,1,2,4,3,3
762,2,2,3,2,3,4,2,10,3,52.0,4,2,3,1,3,3
762,2,2,1,1,1,1,1,9,5,30.0,5,2,4,2,3,3
762,2,4,3,1,2,1,1,8,8,34.0,7,1,2,3,3,3
762,1,3,2,1,2,2,1,9,5,56.0,7,2,3,2,3,3
762,1,3,2,2,1,2,1,8,6,45.0,7,2,2,2,3,3
762,2,4,3,2,3,2,2,8,5,67.0,5,2,4,2,3,3
762,2,,4,2,2,2,2,8,8,34.0,6,2,2,4,3,3
762,1,2,2,1,,1,2,7,3,36.0,7,2,2,1,3,3
762,4,4,4,4,4,4,2,9,6,42.0,6,2,4,3,3,3
762,1,,2,2,4,2,2,7,5,41.0,6,2,2,3,3,3
762,1,2,2,2,2,2,2,10,3,58.0,4,2,4,3,3,3
762,2,2,2,2,2,2,2,5,3,51.0,4,2,1,1,3,3
762,3,3,3,3,3,3,,3,3,18.0,5,2,1,1,3,3
762,2,2,2,1,,,2,5,3,39.0,3,1,1,2,3,3
762,1,3,2,2,2,2,2,6,1,37.0,5,2,1,1,3,3
762,1,2,2,1,,3,1,9,7,60.0,6,1,3,1,3,3
762,3,3,,1,4,3,1,7,3,46.0,5,1,4,2,3,3
762,1,2,2,1,1,2,1,7,3,19.0,6,1,1,4,3,3
762,1,1,1,1,1,1,1,8,3,43.0,7,2,1,3,3,3
762,1,2,2,1,1,1,1,6,4,54.0,5,1,4,3,3,3
762,1,4,4,1,,4,1,8,7,35.0,6,2,3,3,3,3
762,2,2,3,3,3,3,2,9,3,60.0,6,2,2,2,3,3
762,2,2,2,2,2,2,2,5,3,56.0,6,1,2,2,3,3
762,1,1,1,1,1,1,1,6,3,34.0,5,1,2,2,3,3
762,3,1,2,2,2,2,1,6,3,38.0,5,1,2,2,3,3
762,2,2,2,2,2,2,2,5,5,41.0,6,2,2,2,3,3
762,1,1,3,3,3,3,1,8,2,39.0,4,2,2,3,3,3
762,1,1,1,1,1,1,1,7,2,57.0,4,2,2,2,3,3
762,1,1,1,1,1,,1,5,4,35.0,4,1,1,2,3,3
762,1,1,1,1,1,3,1,5,2,54.0,3,2,1,2,3,3
762,1,1,2,1,1,1,1,8,3,33.0,4,1,1,2,3,3
762,2,2,3,3,2,2,1,6,3,47.0,3,2,1,1,3,3
762,2,1,1,1,2,1,1,8,2,34.0,5,2,1,1,3,3
762,1,2,1,1,1,1,3,5,5,63.0,5,2,1,1,2,2
762,2,,,1,,,1,7,3,54.0,5,2,2,2,3,3
762,2,2,2,2,,2,2,7,3,38.0,3,1,2,2,3,3
762,3,2,2,1,1,1,1,7,3,59.0,7,2,4,4,1,3
762,1,2,1,1,1,1,1,8,3,62.0,6,1,4,4,3,3
762,1,1,1,1,1,1,1,8,5,28.0,8,2,3,3,3,3
762,1,2,2,2,2,2,2,8,3,42.0,6,1,3,1,3,3
762,1,4,2,1,1,1,1,5,2,41.0,2,2,3,3,3,3
762,2,2,2,2,2,2,1,5,6,75.0,5,1,2,3,3,3
762,2,2,2,2,2,2,1,6,3,44.0,5,1,2,2,3,3
762,2,2,2,2,2,2,2,6,2,29.0,6,1,2,2,3,3
762,3,3,3,3,3,3,3,7,3,56.0,3,1,2,2,3,3
762,2,2,2,2,2,2,,7,3,47.0,4,2,2,2,3,3
762,2,2,1,1,1,3,3,7,3,33.0,4,1,2,2,3,3
762,2,2,2,2,2,2,2,7,3,45.0,3,1,3,3,3,3
762,3,2,2,2,2,2,2,4,3,60.0,4,1,2,2,3,3
762,2,2,2,2,2,2,2,9,3,49.0,6,1,2,4,3,3
762,2,2,2,2,2,2,2,9,4,34.0,5,1,3,3,3,3
762,2,2,2,2,2,2,2,6,3,51.0,4,1,2,2,3,3
762,2,2,2,2,2,2,2,10,6,32.0,4,1,2,2,3,3
762,2,2,2,2,2,2,2,10,3,49.0,5,1,1,1,3,3
762,2,2,2,2,2,2,2,6,3,52.0,5,2,2,2,3,3
762,2,2,2,2,2,2,2,10,2,65.0,5,1,2,2,3,3
762,2,1,1,2,2,4,1,4,2,54.0,6,1,3,2,1,3
762,2,4,1,2,3,1,1,7,2,34.0,4,2,1,3,3,3
762,1,1,1,1,1,2,1,6,2,54.0,5,2,4,3,3,3
762,3,3,3,4,2,2,1,7,2,58.0,5,2,3,2,3,3
762,1,1,1,1,1,1,1,7,7,54.0,5,1,3,2,1,3
762,3,4,3,3,3,3,3,9,6,34.0,2,2,1,4,3,3
762,2,2,2,1,2,4,1,10,3,51.0,3,2,1,4,3,3
762,2,2,2,2,2,,2,9,5,46.0,4,2,1,4,3,3
762,1,1,1,1,1,1,1,9,2,37.0,2,1,1,4,3,3
762,3,1,4,4,,3,3,10,8,34.0,3,2,3,3,2,3
762,3,2,3,2,3,3,3,8,7,37.0,5,1,1,2,3,3
762,1,1,1,1,1,1,1,10,4,46.0,3,1,4,4,3,3
762,4,1,1,2,4,2,1,10,7,20.0,5,2,2,2,3,3
762,1,1,1,1,1,1,1,9,3,68.0,3,1,4,4,3,3
762,1,1,4,1,4,4,1,10,6,29.0,3,2,1,4,3,3
762,1,1,1,1,1,1,1,9,3,67.0,2,2,3,4,1,3
762,2,2,2,2,2,2,2,7,3,61.0,5,1,2,2,3,3
762,3,2,2,2,2,2,2,7,3,39.0,5,1,3,3,1,2
762,2,2,2,2,2,2,2,9,3,31.0,4,1,2,3,3,3
762,3,2,2,2,2,2,2,8,2,56.0,3,2,2,2,3,3
762,3,2,2,2,2,2,2,7,3,45.0,3,2,3,3,3,2
762,2,2,2,2,2,3,3,7,4,28.0,5,1,2,2,3,3
762,2,2,2,2,2,2,2,6,5,26.0,4,1,2,2,3,3
762,2,2,2,2,2,2,2,6,7,66.0,4,1,3,3,3,3
762,2,2,2,2,2,2,2,5,3,50.0,4,1,3,3,3,3
762,1,2,2,2,2,2,2,7,7,39.0,4,2,3,2,3,3
762,2,1,,2,2,2,1,9,3,28.0,3,1,1,4,3,3
762,2,2,2,3,3,3,2,8,3,55.0,5,2,1,2,3,2
762,3,3,2,2,2,2,2,6,5,25.0,5,2,1,1,3,3
762,1,1,1,1,1,1,1,8,3,29.0,5,2,1,2,3,3
762,1,1,1,1,2,1,1,8,3,33.0,3,1,2,3,3,3
762,1,1,1,1,4,1,1,9,5,36.0,3,2,4,4,3,3
762,2,1,2,2,2,2,2,9,5,58.0,6,1,1,2,3,3
762,2,2,2,2,3,2,2,9,3,59.0,7,2,1,3,3,3
762,2,2,2,2,2,2,2,5,3,63.0,7,2,2,3,3,3
762,2,1,1,1,1,1,1,10,3,44.0,4,1,1,4,3,3
762,2,1,4,1,4,1,1,10,3,55.0,3,1,1,4,3,3
762,2,2,3,2,,,1,8,3,34.0,2,2,4,4,3,3
762,1,1,1,1,1,1,1,8,3,69.0,5,2,3,2,3,3
762,1,1,1,1,1,1,1,8,3,46.0,4,1,2,2,3,3
762,2,1,3,1,2,1,1,8,3,44.0,4,2,2,3,3,3
762,2,2,2,2,2,2,2,7,3,59.0,4,2,2,3,3,3
762,2,1,1,1,1,2,1,5,3,23.0,7,1,2,2,3,3
762,2,2,4,3,3,3,1,6,5,49.0,4,2,1,2,3,3
762,3,3,2,3,3,3,2,6,3,76.0,8,1,2,2,3,3
762,2,1,1,1,1,1,1,10,3,55.0,3,1,1,3,3,3
762,2,2,2,2,,,2,10,3,51.0,3,1,4,4,3,3
762,1,1,1,1,1,1,1,8,3,49.0,3,1,3,3,3,3
762,2,1,4,3,4,3,2,8,7,53.0,6,2,2,3,3,3
762,1,1,2,1,2,1,1,7,3,70.0,4,1,2,2,3,3
762,2,1,1,1,1,1,1,8,3,52.0,3,2,2,3,3,3
762,2,2,2,2,2,3,2,5,5,57.0,5,2,2,2,3,2
762,,4,2,2,4,3,2,7,4,63.0,5,1,2,3,2,3
762,2,2,2,2,2,2,1,7,3,73.0,5,1,1,2,2,2
762,4,1,1,1,1,2,1,7,3,24.0,6,2,2,2,3,3
762,3,2,2,4,2,2,3,7,4,29.0,7,1,1,2,3,3
762,2,2,1,1,2,2,2,9,3,35.0,7,2,2,2,3,3
762,3,3,3,2,2,2,2,7,3,47.0,7,2,2,2,3,2
762,3,3,3,3,3,3,2,7,3,52.0,6,2,1,2,3,3
762,3,,3,3,3,3,2,7,3,52.0,4,2,1,1,3,3
762,3,3,3,3,3,3,3,7,3,52.0,7,2,1,2,3,3
762,,2,2,,,,1,6,3,26.0,5,1,2,3,3,3
762,1,1,1,1,1,1,1,8,3,25.0,5,1,2,2,3,3
762,1,1,1,1,2,2,2,6,6,32.0,6,1,1,2,3,3
762,2,2,2,2,2,2,2,9,3,36.0,5,2,2,2,3,3
762,3,2,3,3,3,2,3,9,6,47.0,4,1,2,3,1,2
762,3,2,2,2,3,2,3,10,7,25.0,6,1,2,2,2,2
762,3,1,4,2,,2,3,10,4,23.0,4,1,1,2,2,3
762,4,4,4,4,3,4,4,10,3,37.0,3,1,3,2,2,3
762,3,3,3,2,3,3,4,9,2,36.0,3,1,1,2,2,3
762,3,2,3,2,3,3,3,10,7,35.0,5,1,1,2,2,3
762,1,2,2,1,3,2,2,10,3,40.0,7,2,1,2,2,3
762,1,1,,,,,,9,3,44.0,5,2,2,3,3,3
762,3,2,2,1,2,2,2,8,2,25.0,4,2,2,3,3,3
762,3,2,2,1,3,,1,9,3,52.0,5,2,2,2,2,3
762,3,3,3,3,,3,,6,7,34.0,5,1,2,3,2,3
762,3,2,3,2,3,3,3,6,3,31.0,4,2,2,2,3,3
762,3,3,3,2,3,3,3,6,7,35.0,4,1,2,3,3,3
762,3,3,3,3,3,3,3,10,5,39.0,6,1,2,3,2,2
762,2,1,1,1,2,2,2,6,3,50.0,3,2,1,3,2,3
762,1,2,2,1,3,2,3,7,3,40.0,4,2,2,3,3,3
762,1,2,2,1,2,1,2,6,6,23.0,5,1,2,3,3,2
762,2,2,2,2,3,,3,6,2,71.0,4,2,1,3,3,3
762,2,2,2,2,2,2,2,7,6,29.0,6,1,2,3,2,3
762,,3,3,1,4,,4,6,3,37.0,4,2,2,3,3,3
762,1,3,3,2,3,2,2,10,7,64.0,7,1,1,3,3,3
762,1,1,1,1,3,1,1,10,4,42.0,7,1,1,4,3,3
762,1,1,1,1,3,1,1,10,3,45.0,7,2,1,4,3,3
762,1,1,3,1,3,1,1,10,7,63.0,6,1,1,4,3,3
762,1,1,1,1,3,1,1,10,5,57.0,7,1,1,3,3,3
762,1,1,3,1,3,1,1,10,5,62.0,7,1,1,4,3,3
762,1,1,1,1,3,1,1,10,2,61.0,6,2,1,4,3,3
762,1,3,3,1,3,1,1,10,7,24.0,7,1,1,4,3,3
762,1,1,1,1,3,1,1,10,5,29.0,7,2,1,4,3,3
762,1,1,1,1,3,1,1,10,7,66.0,7,1,1,4,3,3
762,2,4,2,1,3,2,2,7,5,49.0,2,2,1,3,1,2
762,3,3,2,2,3,2,3,4,3,25.0,4,1,1,3,2,3
762,2,1,2,1,1,3,2,10,3,37.0,6,1,1,2,3,3
762,4,1,2,1,3,2,1,9,4,64.0,5,1,2,2,3,3
762,2,1,2,2,3,2,1,9,3,45.0,6,1,1,1,3,3
762,3,1,1,1,1,1,1,8,3,47.0,5,1,1,2,3,3
762,3,2,2,2,3,2,3,7,3,55.0,6,2,1,3,2,2
762,2,2,2,2,3,3,3,8,3,63.0,6,2,1,2,2,3
762,3,4,4,4,4,4,4,5,3,54.0,4,2,1,3,2,3
762,4,,4,4,4,4,2,10,3,36.0,4,2,1,3,2,3
762,2,2,3,2,3,3,2,7,6,57.0,5,2,3,2,2,2
762,3,2,2,2,3,3,2,9,3,59.0,6,2,1,3,2,2
762,3,1,2,1,1,1,1,8,3,52.0,5,1,2,2,3,3
762,1,1,1,1,,2,1,8,3,61.0,6,2,1,1,3,3
762,4,4,4,4,4,4,2,8,2,33.0,5,2,1,3,2,2
762,4,4,4,4,4,4,2,9,2,28.0,5,2,1,3,2,3
762,4,3,3,3,4,4,4,8,3,68.0,4,2,1,3,2,3
762,4,4,4,4,4,,4,9,5,46.0,5,1,1,3,2,2
762,4,4,4,4,4,4,2,10,3,39.0,5,2,1,2,2,2
762,2,4,4,3,3,4,2,9,3,69.0,4,1,1,2,2,3
762,2,3,2,2,3,3,2,8,3,80.0,4,1,3,2,3,3
762,2,2,2,2,2,4,2,9,7,68.0,5,1,1,2,3,3
762,3,3,3,3,3,4,3,7,3,43.0,5,1,1,3,2,3
762,3,2,3,2,2,4,4,9,7,45.0,4,1,1,2,2,3
762,2,2,2,3,3,4,2,7,3,43.0,2,2,1,3,2,3
762,3,3,2,2,3,4,4,9,3,32.0,4,2,3,3,3,3
762,2,2,3,2,4,4,2,9,5,56.0,5,2,1,3,3,3
762,3,2,2,2,2,3,2,10,3,60.0,5,2,1,2,3,3
762,4,2,2,2,2,3,3,8,3,50.0,4,1,1,3,2,2
762,2,3,4,3,3,2,3,10,3,47.0,5,1,1,3,3,2
762,2,2,1,1,4,1,1,7,8,33.0,5,1,2,2,3,3
762,2,2,2,1,3,3,1,6,3,47.0,3,2,2,2,3,3
762,2,2,1,1,3,3,1,9,8,30.0,5,1,1,2,3,3
762,2,2,2,2,4,3,2,9,4,22.0,4,1,2,3,3,3
762,1,2,2,2,3,3,2,7,8,36.0,4,2,2,2,3,3
762,1,2,2,2,2,2,2,8,3,52.0,4,1,2,2,3,3
762,2,2,2,2,2,2,2,9,5,54.0,4,1,2,2,3,3
762,1,2,2,1,2,2,2,7,3,25.0,4,1,3,3,3,3
762,2,4,3,2,4,3,2,7,3,26.0,4,1,2,2,3,3
762,2,2,2,2,3,2,2,7,2,44.0,3,1,3,2,3,3
762,2,2,1,1,2,2,2,8,3,68.0,4,1,2,2,3,3
762,2,2,2,1,3,3,1,8,3,38.0,3,1,2,2,3,3
762,1,1,1,1,3,2,1,9,8,37.0,5,1,2,3,3,3
762,2,2,2,2,4,3,1,8,3,34.0,5,1,2,2,3,3
762,2,2,2,1,3,3,1,7,3,59.0,6,1,2,2,3,3
762,1,2,1,1,3,3,1,9,6,29.0,5,2,2,2,3,3
762,1,2,1,1,3,2,1,8,8,37.0,5,1,2,3,3,3
762,2,2,2,1,3,3,1,8,8,32.0,3,1,1,2,3,3
762,1,1,1,1,3,2,1,8,3,20.0,5,1,2,2,3,3
762,2,2,2,2,3,3,2,8,3,30.0,5,1,2,2,3,3
762,2,2,1,1,3,2,2,8,7,33.0,4,1,2,2,3,3
762,2,2,2,1,3,2,1,7,8,29.0,4,2,2,2,3,3
762,1,2,1,1,3,2,1,7,5,35.0,6,2,2,2,3,3
762,2,2,1,1,3,2,1,8,3,40.0,6,1,2,2,3,3
762,2,2,2,1,4,3,1,7,3,51.0,4,1,1,2,3,3
762,1,2,2,1,3,2,1,9,6,22.0,4,1,1,2,3,3
762,1,2,2,2,3,3,1,9,3,57.0,5,1,2,2,3,3
762,2,2,2,2,3,3,2,9,3,48.0,4,2,2,3,3,3
762,2,2,2,1,3,2,1,7,3,39.0,4,1,2,2,3,3
762,2,2,2,2,3,3,2,7,3,53.0,3,1,2,2,3,3
762,1,1,1,1,,,1,9,7,42.0,5,2,1,1,3,3
762,2,1,1,1,1,1,1,10,5,50.0,5,2,1,1,3,3
762,1,1,1,1,1,1,1,10,7,49.0,6,1,4,1,3,3
762,1,1,1,1,1,1,1,10,6,27.0,6,1,4,1,3,3
762,3,3,3,1,1,1,1,9,2,41.0,4,2,1,1,3,3
762,3,3,3,3,3,3,1,9,3,24.0,8,2,1,1,3,3
762,1,1,1,1,1,1,1,10,6,22.0,6,1,1,1,3,3
762,1,1,1,1,3,1,1,10,6,22.0,7,2,1,1,3,3
762,1,2,1,3,2,3,1,10,6,21.0,6,1,1,1,3,3
762,2,2,2,2,3,3,2,10,3,64.0,5,2,2,3,3,3
762,2,1,1,1,1,1,2,10,5,73.0,3,2,2,2,3,3
762,2,1,1,1,3,2,1,10,3,48.0,5,2,2,2,3,3
762,2,2,2,1,3,2,2,10,3,40.0,5,1,2,3,3,3
762,2,1,1,1,,2,2,10,3,50.0,5,2,2,3,3,3
762,2,1,1,1,2,2,2,10,4,44.0,5,1,2,2,3,3
762,2,1,2,1,2,2,2,10,2,31.0,6,2,1,3,3,3
762,2,1,1,1,2,2,2,10,3,52.0,5,2,2,2,3,3
762,2,1,1,1,2,2,1,10,7,80.0,5,1,2,2,3,3
762,2,1,1,1,2,2,2,10,3,63.0,5,2,2,4,3,3
762,2,2,2,2,2,2,2,10,3,41.0,5,2,2,2,3,3
762,4,3,3,3,4,3,3,10,7,20.0,5,2,1,4,3,3
762,1,1,1,1,2,1,1,10,3,69.0,5,2,1,3,2,3
762,1,4,1,1,1,1,1,10,3,27.0,1,1,1,4,3,3
762,1,4,4,1,4,4,1,10,2,39.0,5,1,1,4,3,3
762,3,3,1,1,3,1,1,10,3,19.0,5,1,1,4,1,3
762,1,1,1,1,1,1,1,10,2,19.0,5,1,1,1,3,3
762,1,1,1,1,1,1,1,10,3,18.0,1,2,1,4,3,3
762,1,1,1,1,1,1,1,10,7,26.0,5,1,1,1,3,3
762,4,3,3,2,3,2,1,10,3,40.0,5,2,1,2,3,3
762,,,,,,1,1,10,8,24.0,5,1,1,2,3,3
762,3,2,2,2,3,3,2,9,3,22.0,6,1,3,2,3,3
762,3,3,2,2,3,3,2,9,3,40.0,5,2,3,2,3,3
762,3,2,2,2,2,2,2,8,3,56.0,7,1,2,2,3,3
762,4,2,2,2,3,2,4,8,3,47.0,6,1,4,3,3,3
762,2,2,2,2,3,4,2,8,3,34.0,6,2,4,3,3,3
762,2,2,2,2,2,3,2,8,3,50.0,6,1,4,3,3,3
762,3,4,2,2,2,2,2,8,8,37.0,6,2,4,4,3,3
762,2,2,2,2,2,2,2,8,4,49.0,6,1,3,3,3,3
762,2,2,1,2,3,2,2,9,8,48.0,5,2,4,1,3,3
762,2,2,2,2,4,3,2,8,3,44.0,4,2,4,4,3,3
762,3,2,2,2,2,2,2,3,7,59.0,6,1,3,2,1,3
762,3,3,2,2,1,1,3,7,6,25.0,7,1,2,3,3,3
762,2,2,2,1,2,3,2,6,3,35.0,6,1,1,2,1,3
762,3,2,2,2,2,2,1,5,3,23.0,6,2,1,2,1,1
762,1,3,2,1,3,3,3,6,3,22.0,6,1,1,2,3,3
762,3,2,,,,,2,6,3,19.0,6,1,1,2,3,3
762,2,2,2,3,3,1,,6,4,20.0,6,1,2,1,3,3
762,3,3,3,2,3,3,2,5,7,28.0,6,1,2,1,3,3
762,4,2,,,,,,6,3,20.0,6,2,1,2,3,3
762,4,2,2,3,2,2,1,6,3,33.0,6,2,2,3,3,3
762,4,4,4,4,4,4,3,8,1,36.0,4,2,3,3,3,3
762,3,3,3,2,3,3,2,9,5,37.0,7,1,2,2,3,3
762,2,2,2,2,3,3,3,5,3,48.0,5,1,2,2,3,3
762,2,2,2,2,3,2,2,8,3,52.0,6,2,3,3,3,3
762,2,2,2,2,,3,2,9,3,44.0,5,1,3,2,3,3
762,3,2,2,2,3,3,3,8,3,20.0,6,1,2,3,3,3
762,2,2,2,2,3,3,2,9,3,52.0,5,2,2,2,3,3
762,3,2,2,2,3,2,2,9,2,57.0,5,1,2,2,3,3
762,4,3,3,3,3,3,3,8,2,19.0,5,2,3,2,3,3
762,2,2,2,2,3,3,2,9,3,29.0,5,1,3,2,3,3
762,2,2,2,2,2,3,2,9,1,24.0,5,2,3,2,3,3
762,2,2,2,2,3,3,2,9,8,43.0,7,1,2,3,3,3
762,3,2,2,2,3,2,2,8,3,19.0,6,2,2,2,3,3
762,2,1,1,2,2,2,2,9,5,42.0,5,2,3,2,3,3
762,3,2,2,2,3,2,2,7,5,36.0,6,2,3,2,3,3
762,3,2,2,2,3,3,2,9,3,61.0,7,2,4,2,3,3
762,3,2,2,2,3,3,2,8,6,34.0,6,2,2,3,3,3
762,2,2,2,2,3,3,2,6,5,57.0,6,2,3,2,3,3
762,2,2,2,2,2,3,2,7,2,24.0,6,1,3,2,3,3
762,2,2,2,2,3,3,2,7,2,36.0,4,2,4,2,3,3
762,2,2,2,2,3,2,2,8,3,57.0,6,1,4,3,3,3
762,2,2,2,2,3,2,2,8,2,54.0,7,2,4,1,3,3
762,2,3,2,2,3,3,2,7,3,32.0,5,1,4,2,3,3
762,2,2,2,2,2,2,2,9,8,56.0,7,1,4,2,3,3
762,2,2,2,2,2,2,1,8,8,56.0,8,1,3,2,3,3
762,3,3,2,3,3,3,3,9,3,45.0,7,2,3,2,3,3
762,4,2,2,3,3,3,2,8,3,29.0,6,1,4,1,3,3
762,2,3,3,2,3,4,2,7,3,60.0,7,1,3,2,3,3
762,3,2,2,2,2,2,2,7,3,33.0,5,1,4,3,3,3
762,4,3,3,3,3,2,3,8,3,24.0,5,2,4,3,3,3
762,3,2,3,2,3,3,2,9,0,26.0,6,1,3,3,3,3
762,2,2,2,2,2,2,2,8,3,67.0,6,2,4,2,3,3
762,2,2,2,2,2,3,2,8,1,40.0,6,2,4,2,3,3
762,3,2,2,2,3,2,2,7,2,28.0,3,1,1,2,3,3
762,4,3,3,3,3,4,3,8,2,33.0,6,1,2,3,3,3
762,3,2,2,2,3,3,2,8,3,48.0,5,2,3,2,3,3
762,4,2,2,3,3,3,3,6,3,42.0,6,1,4,2,3,3
762,2,2,2,2,2,2,2,7,3,64.0,7,1,3,2,3,3
762,2,2,2,2,2,2,2,7,3,53.0,6,1,4,4,3,3
762,2,3,3,3,3,3,2,7,3,28.0,5,1,4,2,3,3
762,1,1,1,1,1,1,1,10,5,39.0,5,1,2,1,3,3
762,1,1,1,1,1,1,1,10,5,44.0,5,2,4,1,3,3
762,1,1,1,1,1,1,1,10,3,18.0,9,2,4,3,3,3
762,1,1,1,1,1,1,1,10,3,18.0,8,2,2,2,3,3
762,1,1,2,1,1,1,1,10,7,34.0,6,2,1,1,3,3
762,1,1,1,1,1,1,1,10,7,41.0,6,1,2,3,3,3
762,1,1,1,1,1,1,1,10,7,62.0,5,1,2,2,3,3
762,1,3,3,1,1,3,1,10,2,57.0,5,1,2,2,3,3
762,2,2,2,2,2,2,2,10,5,44.0,4,1,3,1,3,3
762,1,1,1,1,1,1,1,10,7,47.0,8,1,4,1,3,3
762,1,1,1,1,1,1,1,10,7,28.0,6,1,3,3,3,3
762,1,1,1,1,3,2,1,10,3,18.0,7,1,2,2,3,3
762,1,1,1,2,3,3,2,10,7,45.0,4,2,2,2,3,3
762,1,1,1,1,1,1,1,10,5,47.0,6,1,1,1,3,3
762,1,1,1,1,1,1,1,10,3,47.0,5,2,3,1,3,3
762,1,1,,1,,1,1,10,3,61.0,4,2,3,2,3,3
762,1,1,1,1,1,1,1,10,7,24.0,5,2,2,2,3,3
762,1,1,1,1,1,1,1,10,5,39.0,6,1,3,2,3,3
762,1,1,1,1,1,1,1,10,7,64.0,7,2,4,1,3,3
762,1,1,1,1,1,1,1,10,1,30.0,4,2,3,1,3,3
762,1,1,1,1,1,1,1,10,7,35.0,8,1,1,1,3,3
762,1,1,1,1,1,1,1,10,3,22.0,9,2,1,2,3,3
762,1,1,1,1,1,1,1,10,3,19.0,7,1,4,2,3,3
762,1,1,1,1,1,1,1,10,2,51.0,10,2,2,3,1,3
762,1,1,1,1,1,1,1,10,7,25.0,8,1,2,2,3,3
762,1,1,,1,1,1,1,10,1,19.0,2,1,1,1,3,3
762,1,1,1,2,1,1,1,6,3,19.0,6,2,1,1,1,3
762,3,1,1,1,3,1,1,10,7,38.0,9,1,3,1,3,3
762,1,1,1,1,1,1,1,10,3,59.0,8,2,2,2,3,3
762,1,1,1,1,1,1,1,10,7,61.0,5,1,2,1,3,3
762,1,1,1,1,1,1,1,10,3,19.0,8,2,1,2,3,3
762,1,1,1,1,1,1,1,10,3,19.0,7,1,1,2,3,3
762,1,1,1,1,1,1,1,10,3,49.0,7,2,2,4,3,3
762,2,1,3,1,1,1,1,10,7,66.0,7,1,1,4,3,3
762,3,4,4,4,4,4,2,10,7,30.0,3,2,1,1,2,3
762,2,1,1,1,1,1,1,10,3,22.0,6,1,2,2,3,3
762,3,1,2,1,3,3,2,10,7,48.0,8,2,2,2,3,3
762,1,1,2,1,1,2,1,10,3,19.0,7,1,1,2,3,3
762,1,1,2,1,,2,2,10,3,41.0,5,2,1,1,3,3
762,1,1,,1,1,1,1,10,3,43.0,5,2,2,2,3,3
762,1,1,1,1,1,1,1,10,3,54.0,5,1,2,2,3,3
762,1,1,1,1,1,1,1,10,2,43.0,5,1,3,3,3,3
762,2,2,2,1,4,1,1,6,0,71.0,5,2,2,2,3,3
762,3,1,1,1,3,1,1,10,2,28.0,4,1,2,3,3,3
762,3,1,1,1,3,1,1,10,3,53.0,4,1,3,3,3,3
762,3,2,1,1,1,1,1,10,3,59.0,5,1,2,3,3,3
762,3,2,1,1,4,1,1,10,3,43.0,4,1,2,2,3,3
762,2,1,1,1,4,1,1,10,1,44.0,5,2,2,2,3,3
762,2,1,1,1,2,1,1,10,4,67.0,3,1,1,2,3,3
762,2,1,1,1,2,1,2,10,4,46.0,3,1,2,2,3,3
762,3,1,1,1,4,1,1,10,2,31.0,4,2,2,2,3,3
762,3,1,1,1,1,1,1,10,5,62.0,5,2,3,3,3,3
762,2,1,1,1,1,1,1,10,5,53.0,4,2,2,2,3,3
762,3,2,1,1,3,2,1,10,3,38.0,5,1,1,1,3,3
762,3,1,1,2,4,1,3,10,2,64.0,4,2,3,3,3,3
762,1,1,1,1,1,1,1,10,4,63.0,5,1,2,2,3,3
762,3,1,1,1,,1,1,10,2,41.0,4,2,2,2,3,3
762,2,1,1,1,3,1,1,10,2,35.0,4,1,2,2,3,3
762,2,1,1,1,2,1,1,10,3,62.0,2,2,2,3,3,3
762,2,1,1,1,3,1,1,10,3,55.0,5,2,2,2,3,3
762,1,1,1,1,2,1,1,10,5,20.0,5,1,3,3,3,3
762,1,1,1,1,1,1,1,10,6,48.0,5,1,1,3,3,3
762,2,2,1,1,1,1,1,10,2,27.0,5,1,2,1,3,3
762,2,1,1,1,2,1,1,9,4,64.0,6,1,2,2,3,3
762,2,1,1,1,1,1,1,10,2,23.0,5,2,2,1,3,3
762,2,2,1,1,3,1,1,10,4,59.0,4,2,1,1,3,3
762,1,1,1,1,1,1,1,10,7,52.0,5,1,1,1,3,3
762,3,2,2,2,3,2,2,10,7,55.0,5,1,2,2,3,3
762,3,1,3,3,3,2,4,10,7,56.0,5,1,4,2,3,3
762,3,3,1,3,1,1,1,10,7,61.0,6,1,3,3,3,3
762,2,2,1,1,3,1,1,9,3,23.0,6,1,2,2,3,3
762,4,2,2,2,3,2,2,7,2,26.0,5,2,2,3,3,3
762,2,2,2,2,3,2,2,9,3,60.0,6,2,1,2,3,3
762,2,2,1,1,4,1,1,10,2,54.0,5,1,3,3,3,3
